0,2.51400769836,1.17998475848
516,2.19973451283,0.903857510272
342,1.43037265948,0.0681546258155
1045,2.58541083559,1.26341015946
1072,2.96379692786,1.46719487939
1207,1.60647979716,0.000465432673227
1100,3.13003324714,1.53991254603
85,2.07712195083,1.01071751161
1125,1.80499731972,0.880123617886
118,1.54569543446,0.75830240777
1152,2.11700689575,1.02968699081
141,2.58931133375,1.24146789311
1191,2.44667567659,0.000193458948755
1193,6.11179721212,0.000925112557653
1196,1.25080947545,5.16607141489e-05
1197,1.33355139344,0.0185644140591
183,1.5815902225,0.21987053286
1211,3.60278657075,0.00730029371865
1218,3.79195714438,0.00402094788276
197,3.4942499457,1.73237539705
1224,1.40466991012,0.000212617946589
1227,1.46560061715,0.000115885222305
1229,1.7616654206,7.27599970308e-05
1230,1.25080947545,9.89016601292e-05
719,3.08949082074,1.51370093474
1232,0.69067888916,2.85262986585e-05
1233,1.91118241087,0.000151117429917
1235,1.25080947545,5.16607141489e-05
1236,0.69067888916,2.85262986585e-05
1237,5.63020536548,0.000852216378424
1240,0.69067888916,2.85262986585e-05
1241,3.41292067709,0.473463185548
222,1.76247227311,0.770693719941
1488,3.94370191735,0.329501306397
806,2.57337755908,0.122264218582
1255,1.44334713838,0.525892736867
755,3.06430308858,1.49423463834
1272,2.49771833015,0.0183544871978
1281,2.73154704613,0.00290560554105
1287,2.26874227698,0.000343408313082
1290,2.5438383229,0.0659445601505
785,3.48329202123,1.68824553466
1301,1.30093065002,0.000376908337838
1305,2.60483047713,0.00020596426842
1307,1.25080947545,5.16607141489e-05
1308,1.22617215488,9.69535841408e-05
1310,0.970744182303,7.67568627158e-05
1312,1.25080947545,5.16607141489e-05
1313,1.25080947545,9.89016601292e-05
1315,6.58398515306,0.000996585314124
1318,1.2565747265,0.0325745024317
1329,2.12271423567,0.000614997190098
305,2.71554544695,1.29052682258
818,1.78018034964,0.859526540273
1333,1.46560061715,0.000115885222305
1335,1.61684010347,0.472424897767
1351,2.24844192476,0.31182043579
1365,1.15403135987,0.572693340006
854,3.02501081209,0.640992248304
354,4.42488130973,0.0326444886131
869,1.25893031022,0.614283618294
363,2.23499737722,1.04692805232
1394,2.45426707277,0.116437048242
1406,2.60483047713,0.00020596426842
895,3.01330372833,1.43630353538
1408,1.25080947545,9.89016601292e-05
1410,1.25080947545,5.16607141489e-05
1411,1.25080947545,9.89016601292e-05
1413,1.9731972454,0.000156020950563
1415,2.12134857053,0.000167735294189
1417,0.970744182303,7.67568627158e-05
1419,6.39727495763,0.000968323914009
1422,1.2565747265,0.0325745024317
1433,1.82611166956,0.000529064876804
1437,1.7616654206,7.27599970308e-05
1438,2.9946189959,0.000236784894872
415,1.91883107416,0.906931327601
1440,1.22617215488,9.69535841408e-05
1442,6.11179721212,0.000925112557653
1445,0.69067888916,2.85262986585e-05
1446,1.07575534592,0.00114430417677
1452,0.653379374053,0.00133431058482
1459,0.95842552202,0.000277677038697
950,2.23779534687,1.09602304987
1463,0.970744182303,7.67568627158e-05
1465,0.914731123675,0.000507132556789
1470,4.25529109983,0.00123285180147
1474,1.30093065002,0.000376908337838
1478,2.00145418722,0.000302950235079
1481,1.46560061715,0.000115885222305
1483,4.68690440279,0.00259844860604
973,2.34990595236,1.15082951188
464,1.23168207402,0.0586873849428
476,2.25229715157,1.0587882198
1501,1.94275203474,0.957825685872
1000,2.02503379293,0.962694882684
496,1.17042922306,0.550838918883
1524,0.69067888916,2.85262986585e-05
1525,0.95842552202,0.000277677038697
